timestamp,average_gas,average_light,average_loudness,n_devices,motion?,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,ocupada
2025-12-08 13:30:00,262.35,82.05,2.05,3.0,0.0,29.0,87.0,28.44466666666669,30.52333333333337,0.0,0.0,0.0,7.356240831572434,0
2025-12-08 13:40:00,262.0,108.85,2.0,3.0,0.0,29.0,87.0,28.426000000000037,30.55400000000002,0.0,0.0,0.0,7.366517494464743,0
2025-12-08 13:50:00,262.2,137.8,2.0,2.0,0.0,29.0,87.0,28.484000000000037,30.57100000000002,0.0,0.0,0.0,7.421265063831032,0
2025-12-08 14:00:00,261.85,142.9,2.05,2.0,0.0,29.0,86.6923076923077,28.40428571428575,30.505714285714323,0.0,0.0,0.0,7.37741075713059,0
2025-12-08 14:10:00,261.2,127.15,2.05,3.0,0.0,29.0,86.0,28.38000000000003,30.57100000000002,0.0,0.0,0.0,7.375182343913942,0
2025-12-08 14:20:00,261.1,104.6,2.0,2.0,0.0,29.0,86.0,28.462000000000028,30.63000000000004,0.0,0.0,0.0,7.387276353507207,0
2025-12-08 14:30:00,260.85,83.9,2.0,1.0,0.0,29.0,86.0,28.50400000000004,30.60900000000002,0.0,0.0,0.0,7.370011559848128,0
2025-12-08 14:40:00,260.75,95.45,2.0,0.0,0.0,29.0,86.0,28.46200000000003,30.61500000000003,0.0,0.0,0.0,7.404335613908438,0
2025-12-08 14:50:00,260.25,135.05,2.0,0.0,0.0,29.0,86.0,28.43500000000003,30.60700000000002,0.0,0.0,0.0,7.377821823646283,0
2025-12-08 15:00:00,260.0,148.5,2.1,3.0,0.0,29.0,86.0,28.47800000000003,30.61800000000004,0.0,0.0,0.0,7.374533291520744,0
2025-12-08 15:10:00,259.8,134.6,2.0,3.0,0.0,29.0,86.0,28.49900000000004,30.62400000000004,0.0,0.0,0.0,7.374122225005051,0
2025-12-08 15:20:00,258.8,90.65,2.0,3.0,0.0,29.0,85.46153846153847,28.49941176470592,30.665294117647083,0.0,0.0,0.0,7.372889025457974,0
2025-12-08 15:30:00,259.5,100.75,2.0,3.0,0.0,29.0,85.22222222222223,28.559000000000037,30.658000000000037,0.0,0.0,0.0,7.375355424552128,0
2025-12-08 15:40:00,258.65,98.85,1.95,2.0,0.0,29.0,85.27272727272727,28.483333333333363,30.672222222222253,0.0,0.0,0.0,7.370638977161553,0
2025-12-08 15:50:00,258.0,102.75,2.0,2.0,0.0,29.0,85.08333333333333,28.51400000000004,30.600000000000023,0.0,0.0,0.0,7.37042262636382,0
2025-12-08 16:00:00,257.6,129.95,2.05,2.0,0.0,29.0,85.0,28.48600000000003,30.65700000000003,0.0,0.0,0.0,7.405255104798803,0
2025-12-08 16:10:00,256.35,141.75,2.1,3.0,0.0,29.0,84.15384615384616,28.36100000000003,30.612000000000023,0.0,0.0,0.0,7.373505625231512,0
2025-12-08 16:20:00,255.75,97.6,2.0,2.0,0.0,29.0,84.78571428571429,28.486000000000036,30.645000000000035,0.0,0.0,0.0,7.368983893558897,0
2025-12-08 16:30:00,254.8,136.3,2.0,2.0,0.0,29.0,84.61538461538461,28.50777777777781,30.70777777777781,0.0,0.0,0.0,7.369189426816743,0
2025-12-08 16:40:00,254.7,129.75,2.1,1.0,0.0,29.0,84.5,28.50529411764709,30.680588235294152,0.0,0.0,0.0,7.390770418890591,0
2025-12-08 16:50:00,254.8,114.25,2.0,2.0,0.0,29.0,84.33333333333333,28.53800000000004,30.656000000000034,0.0,0.0,0.0,7.370628159621666,0
2025-12-08 17:00:00,254.75,114.15,2.05,2.0,0.0,29.0,84.07142857142857,28.55923076923081,30.71307692307696,0.0,0.0,0.0,7.370833692879512,0
2025-12-08 17:10:00,256.0,104.0,2.0,1.0,0.0,29.0,84.0,28.57000000000004,30.74000000000004,0.0,0.0,0.0,7.378438423419821,0
2025-12-08 17:20:00,255.25,106.65,2.0,2.0,0.0,29.0,84.0,28.528888888888925,30.71444444444448,0.0,0.0,0.0,7.371244759395204,0
2025-12-08 17:30:00,255.1,103.5,2.0,2.0,0.0,29.0,84.0,28.573333333333373,30.722222222222257,0.0,0.0,0.0,7.374738824778589,0
2025-12-08 17:40:00,254.7,90.4,2.0,2.0,0.0,29.0,84.0,28.696666666666708,30.75000000000005,0.0,0.0,0.0,7.375355424552128,0
2025-12-08 17:50:00,255.2,87.75,2.0,2.0,0.0,29.0,84.0,28.61888888888893,30.71888888888892,0.0,0.0,0.0,7.372889025457974,0
2025-12-08 18:00:00,255.85,90.4,2.0,2.0,0.0,29.0,84.0,28.63000000000004,30.72000000000004,0.0,0.0,0.0,7.374122225005051,0
2025-12-08 18:10:00,254.8,88.85,2.0,2.0,0.0,29.0,84.0,28.61428571428576,30.702857142857187,0.0,0.0,0.0,7.37309455871582,0
2025-12-08 18:20:00,253.85,83.4,2.0,2.0,0.0,29.0,84.0,28.615263157894777,30.67210526315792,0.0,0.0,0.0,7.372889025457974,0
2025-12-08 18:30:00,252.9,77.95,2.0,2.0,0.0,29.0,84.0,28.672222222222267,30.73444444444447,0.0,0.0,0.0,7.384193354639514,0
2025-12-08 18:40:00,252.25,74.7,2.0,1.0,0.0,29.0,84.0,28.64600000000004,30.72733333333337,0.0,0.0,0.0,7.37741075713059,0
2025-12-08 18:50:00,251.8,71.75,2.0,2.0,0.0,29.0,84.0,28.56529411764709,30.720588235294148,0.0,0.0,0.0,7.374533291520743,0
2025-12-08 19:00:00,251.55,63.95,2.0,3.0,0.0,29.0,84.0,28.668666666666702,30.7366666666667,0.0,0.0,0.0,7.379466089709052,0
2025-12-08 19:10:00,251.1,63.6,1.95,2.0,0.0,29.0,84.0,28.602222222222267,30.73222222222225,0.0,0.0,0.0,7.370217093105974,0
2025-12-08 19:20:00,251.55,62.6,1.95,2.0,0.0,29.0,84.07142857142857,28.658235294117688,30.67705882352945,0.0,0.0,0.0,7.373505625231512,0
2025-12-08 19:30:00,250.75,59.55,1.95,3.0,0.0,29.0,84.2,28.658000000000037,30.704666666666704,0.0,0.0,0.0,7.377205223872743,0
2025-12-08 19:40:00,250.05,57.95,1.9,2.0,0.0,29.0,84.0,28.6668421052632,30.73315789473688,0.0,0.0,0.0,7.362201296049973,0
2025-12-08 19:50:00,250.3,55.7,1.95,2.0,0.0,29.0,84.0909090909091,28.660000000000043,30.708888888888925,0.0,0.0,0.0,7.369189426816743,0
2025-12-08 20:00:00,250.55,55.2,2.0,2.0,0.0,29.0,84.0909090909091,28.69333333333337,30.74333333333338,0.0,0.0,0.0,7.372889025457974,0
2025-12-08 20:10:00,250.95,53.9,2.0,3.0,0.0,29.0,84.07692307692308,28.6838461538462,30.70230769230773,0.0,0.0,0.0,7.371244759395204,0
2025-12-08 20:20:00,251.25,52.25,2.0,2.0,0.0,29.0,84.3,28.720000000000045,30.690000000000044,0.0,0.0,0.0,7.372683492200128,0
2025-12-08 20:30:00,251.9,51.4,1.95,3.0,0.0,29.0,84.41666666666667,28.63888888888893,30.67555555555559,0.0,0.0,0.0,7.371861359168744,0
2025-12-08 20:40:00,251.6,50.95,1.9,2.0,0.0,29.0,84.81818181818181,28.62500000000004,30.72000000000003,0.0,0.0,0.0,7.369394960074589,0
2025-12-08 20:50:00,251.7,50.55,1.95,2.0,0.0,29.0,84.83333333333333,28.67705882352945,30.69588235294122,0.0,0.0,0.0,7.378643956677667,0
2025-12-08 21:00:00,252.05,49.9,1.9,2.0,0.0,29.0,85.0,28.59333333333337,30.681666666666704,0.0,0.0,0.0,7.3696004933324355,0
2025-12-08 21:10:00,253.0,50.25,2.2,2.0,0.0,29.0,85.0,28.604666666666706,30.679333333333368,0.0,0.0,0.0,7.342881169812433,0
2025-12-08 21:20:00,252.9,50.35,1.9,0.0,0.0,29.0,85.0,28.70411764705887,30.75117647058828,0.0,0.0,0.0,7.373300091973666,0
2025-12-08 21:30:00,253.15,50.75,1.95,2.0,0.0,29.0,85.0,28.66333333333337,30.68833333333337,0.0,0.0,0.0,7.37206689242659,0
2025-12-08 21:40:00,253.45,50.4,1.9,2.0,0.0,29.0,85.0,28.706842105263203,30.672105263157924,0.0,0.0,0.0,7.379466089709052,0
2025-12-08 21:50:00,254.0,50.05,1.85,2.0,0.0,29.0,85.0,28.681764705882397,30.69117647058828,0.0,0.0,0.0,7.371861359168743,0
2025-12-08 22:00:00,254.25,50.45,1.95,3.0,0.0,29.0,85.0,28.672000000000043,30.652000000000037,0.0,0.0,0.0,7.369806026590282,0
2025-12-08 22:10:00,254.85,49.8,1.8,3.0,0.0,29.0,85.0,28.61666666666671,30.679333333333368,0.0,0.0,0.0,7.369189426816743,0
2025-12-08 22:20:00,255.85,50.25,1.95,1.0,0.0,29.0,85.0,28.718333333333376,30.70500000000004,0.0,0.0,0.0,7.365489828175511,0
2025-12-08 22:30:00,255.9,50.2,1.95,2.0,0.0,29.0,85.0,28.70058823529416,30.755882352941207,0.0,0.0,0.0,7.356240831572434,0
2025-12-08 22:40:00,256.65,50.2,1.85,2.0,0.0,29.0,85.07142857142857,28.661000000000044,30.68100000000004,0.0,0.0,0.0,7.372683492200128,0
2025-12-08 22:50:00,256.9,50.15,1.8,2.0,0.0,29.0,85.0,28.695000000000046,30.73833333333337,0.0,0.0,0.0,7.372683492200128,0
2025-12-08 23:00:00,256.6,50.25,1.8,3.0,0.0,29.0,85.0909090909091,28.697058823529456,30.70058823529416,0.0,0.0,0.0,7.372889025457974,0
2025-12-08 23:10:00,256.9,50.05,1.85,2.0,0.0,29.0,85.06666666666666,28.638333333333364,30.68500000000004,0.0,0.0,0.0,7.371244759395204,0
2025-12-08 23:20:00,257.05,50.1,1.9,2.0,0.0,29.0,85.4,28.62444444444448,30.67777777777781,0.0,0.0,0.0,7.364873228401973,0
2025-12-08 23:30:00,257.85,50.4,1.75,2.0,0.0,29.0,85.36363636363636,28.636250000000043,30.67750000000004,0.0,0.0,0.0,7.372477958942282,0
2025-12-08 23:40:00,258.75,50.35,1.95,2.0,0.0,29.0,85.58333333333333,28.713000000000044,30.662000000000027,0.0,0.0,0.0,7.366928560980435,0
2025-12-08 23:50:00,258.95,50.0,1.7,2.0,0.0,29.0,85.61538461538461,28.70500000000004,30.65300000000003,0.0,0.0,0.0,7.36349940083637,0
2025-12-09 00:00:00,260.0,50.05,1.9,3.0,0.0,29.0,85.38461538461539,28.71000000000004,30.67500000000003,0.0,0.0,0.0,7.36775069401182,0
2025-12-09 00:10:00,260.35,50.1,1.95,1.0,0.0,29.0,85.375,28.75105263157899,30.706842105263195,0.0,0.0,0.0,7.3696004933324355,0
2025-12-09 00:20:00,260.4,50.2,1.95,2.0,0.0,29.0,85.63636363636364,28.73666666666671,30.696666666666708,0.0,0.0,0.0,7.3696004933324355,0
2025-12-09 00:30:00,260.55,50.6,1.95,2.0,0.0,29.0,85.71428571428571,28.696153846153884,30.72384615384618,0.0,0.0,0.0,7.366723027722589,0
2025-12-09 00:40:00,260.9,50.75,1.85,1.0,0.0,29.0,85.81818181818181,28.66000000000005,30.681428571428604,0.0,0.0,0.0,7.369394960074589,0
2025-12-09 00:50:00,260.95,50.2,1.8,2.0,0.0,29.0,85.8,28.725294117647096,30.69117647058828,0.0,0.0,0.0,7.373300091973666,0
2025-12-09 01:00:00,261.65,50.3,1.85,3.0,0.0,29.0,86.0,28.72900000000004,30.652000000000037,0.0,0.0,0.0,7.383782288123822,0
2025-12-09 01:10:00,261.25,50.2,2.0,2.0,0.0,29.0,86.0,28.714210526315824,30.68157894736846,0.0,0.0,0.0,7.370833692879512,0
