timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,ocupada
2026-01-17 10:00:00,285.0,61.2,1.95,2.0,30.0,82.9375,28.71800000000004,31.044000000000025,0.0,0.0,0.0,7.366723027722589,0
2026-01-17 10:10:00,284.85,62.5,2.05,2.0,30.0,83.0,28.672000000000043,31.099000000000025,0.0,0.0,0.0,7.366928560980435,0
2026-01-17 10:20:00,284.9,65.4,1.95,2.0,30.0,83.0,28.71800000000004,31.099000000000025,0.0,0.0,0.0,7.3716558259108975,0
2026-01-17 10:30:00,284.75,64.65,2.0,2.0,30.0,83.0,28.70800000000004,31.083000000000037,0.0,0.0,0.0,7.405157746939824,0
2026-01-17 10:40:00,285.05,67.2,1.95,2.0,30.0,83.0,28.70800000000004,31.09200000000003,0.0,0.0,0.0,7.370217093105974,0
2026-01-17 10:50:00,285.85,72.75,2.0,1.0,30.0,83.0,28.73900000000004,31.11000000000002,0.0,0.0,0.0,7.3696004933324355,0
2026-01-17 11:00:00,285.4,79.35,2.0,2.0,30.0,83.1,28.68300000000004,31.111000000000026,0.0,0.0,0.0,7.373505625231512,0
2026-01-17 11:10:00,285.85,123.0,2.0,2.0,30.0,83.0,28.69400000000004,31.099000000000025,0.0,0.0,0.0,7.37206689242659,0
2026-01-17 11:20:00,286.05,130.8,2.1,2.0,30.0,83.9090909090909,28.77600000000004,31.170000000000027,0.0,0.0,0.0,7.366517494464743,0
2026-01-17 11:30:00,285.3,71.0,2.0,2.0,27.0,74.9,28.81700000000004,31.113000000000028,0.0,0.0,0.0,7.370833692879512,0
2026-01-17 11:40:00,285.05,88.85,2.0,2.0,30.0,83.66666666666667,28.836250000000035,31.14250000000004,0.0,0.0,0.0,7.367956227269666,0
2026-01-17 11:50:00,285.0,86.3,2.0,2.0,30.0,83.76923076923077,28.88300000000003,31.10800000000003,0.0,0.0,0.0,7.37042262636382,0
2026-01-17 12:00:00,284.45,76.85,2.0,2.0,30.0,83.6,28.82500000000004,31.074000000000037,0.0,0.0,0.0,7.367545160753973,0
2026-01-17 12:10:00,284.5,82.65,2.05,2.0,30.0,83.9090909090909,28.89300000000004,31.14600000000004,0.0,0.0,0.0,7.366517494464743,0
2026-01-17 12:20:00,283.75,75.95,2.0,2.0,30.0,83.53333333333333,28.91100000000003,31.10200000000002,0.0,0.0,0.0,7.37473882477859,0
2026-01-17 12:30:00,284.2,63.0,2.0,1.0,27.272727272727277,76.18181818181819,28.87800000000004,31.096000000000025,0.0,0.0,0.0,7.397553016399515,0
2026-01-17 12:40:00,284.0,62.7,1.9,0.0,30.0,83.21428571428571,28.81300000000004,31.14200000000004,0.0,0.0,0.0,7.424066806661671,0
2026-01-17 12:50:00,284.25,61.95,1.95,2.0,30.0,83.0909090909091,28.74789473684214,31.158421052631606,0.0,0.0,0.0,7.388304019796437,0
2026-01-17 13:00:00,284.6,139.4,1.95,1.0,30.0,83.0625,28.77000000000004,31.151111111111145,0.0,0.0,0.0,7.381521422287514,0
2026-01-17 13:10:00,284.7,81.0,2.05,2.0,30.0,83.0,28.8268421052632,31.17000000000003,0.0,0.0,0.0,7.371244759395204,0
2026-01-17 13:20:00,283.5,58.35,2.0,2.0,30.0,83.0,28.77300000000003,31.14200000000004,0.0,0.0,0.0,7.37145029265305,0
2026-01-17 13:30:00,283.65,83.45,2.0,1.0,30.0,83.0,28.818421052631614,31.13526315789478,0.0,0.0,0.0,7.360968096502896,0
2026-01-17 13:40:00,283.0,126.8,2.0,2.0,30.0,83.0,28.79900000000004,31.12800000000004,0.0,0.0,0.0,7.369189426816743,0
2026-01-17 13:50:00,282.85,88.3,2.0,1.0,30.0,83.23076923076923,28.841764705882387,31.178235294117684,0.0,0.0,0.0,7.413379077253671,0
2026-01-17 14:00:00,282.05,78.3,2.0,1.0,30.0,83.33333333333333,28.866470588235327,31.18411764705886,0.0,0.0,0.0,7.387276353507207,0
2026-01-17 14:10:00,281.6,76.1,2.0,2.0,30.0,83.55555555555556,28.87823529411768,31.18764705882357,0.0,0.0,0.0,7.369189426816743,0
2026-01-17 14:20:00,281.65,85.25,2.0,2.0,30.0,83.85714285714286,28.861111111111143,31.20777777777782,0.0,0.0,0.0,7.371039226137358,0
2026-01-17 14:30:00,281.45,113.7,2.0,2.0,30.0,83.45454545454545,28.887000000000032,31.131000000000043,0.0,0.0,0.0,7.36890817077969,0
2026-01-17 14:40:00,281.25,83.3,2.0,1.0,30.0,83.72727272727273,28.862222222222258,31.243333333333386,0.0,0.0,0.0,7.370833692879512,0
2026-01-17 14:50:00,280.55,77.2,1.9,2.0,30.0,83.64285714285714,28.896666666666697,31.238888888888937,0.0,0.0,0.0,7.368367293785358,0
2026-01-17 15:00:00,280.0,96.75,2.1,2.0,30.0,83.36363636363636,28.82000000000004,31.173333333333364,0.0,0.0,0.0,7.371861359168743,0
2026-01-17 15:10:00,278.9,90.4,1.95,2.0,30.0,83.16666666666667,28.8466666666667,31.29111111111113,0.0,0.0,0.0,7.366744662802362,0
2026-01-17 15:20:00,278.65,111.1,1.95,1.0,30.0,83.2,28.851000000000035,31.333000000000037,0.0,0.0,0.0,7.366311961206897,0
2026-01-17 15:30:00,278.15,110.9,2.0,2.0,30.0,83.33333333333333,28.893333333333363,31.28111111111114,0.0,0.0,0.0,7.368367293785358,0
2026-01-17 15:40:00,278.65,140.65,2.05,2.0,30.0,83.0,28.871111111111144,31.25111111111116,0.0,0.0,0.0,7.367826416791027,0
2026-01-17 15:50:00,277.8,138.75,2.0,2.0,30.0,83.0,28.84777777777781,31.188888888888933,0.0,0.0,0.0,7.364873228401973,0
2026-01-17 16:00:00,276.8,95.3,2.15,1.0,30.0,83.0909090909091,28.921111111111134,31.17444444444448,0.0,0.0,0.0,7.364873228401973,0
2026-01-17 16:10:00,276.0,136.4,2.0,2.0,30.0,83.08333333333333,28.856666666666698,31.235555555555603,0.0,0.0,0.0,7.374327758262897,0
2026-01-17 16:20:00,275.05,127.4,2.1,2.0,30.0,83.0,28.94111111111114,31.2977777777778,0.0,0.0,0.0,7.378232890161975,0
2026-01-17 16:30:00,273.85,83.3,2.0,2.0,30.0,83.0,28.834444444444475,31.25444444444449,0.0,0.0,0.0,7.363932102431836,0
2026-01-17 16:40:00,273.25,69.05,1.95,1.0,30.0,83.0,28.865555555555588,31.328888888888912,0.0,0.0,0.0,7.37042262636382,0
2026-01-17 16:50:00,273.0,61.5,2.0,2.0,30.0,83.0,28.94100000000003,31.379000000000016,0.0,0.0,0.0,7.360145963471512,0
2026-01-17 17:00:00,273.15,68.75,2.0,2.0,30.0,83.0,28.867894736842143,31.27526315789477,0.0,0.0,0.0,7.370833692879512,0
2026-01-17 17:10:00,272.95,90.2,2.0,1.0,30.0,83.0,28.96176470588238,31.20882352941181,0.0,0.0,0.0,7.39138701866413,0
2026-01-17 17:20:00,273.1,86.8,2.0,1.0,30.0,83.0,28.954210526315823,31.334210526315815,0.0,0.0,0.0,7.362817895823512,0
2026-01-17 17:30:00,272.35,117.1,2.0,2.0,30.0,83.0,28.940000000000023,31.41300000000002,0.0,0.0,0.0,7.371655825910897,0
