timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,ocupada
2025-12-03 17:30:00,313.1,70.5,1.9,17.0,28.0,80.0,26.02200000000002,28.31600000000002,0.0,0.0,0.0,5.641887927877492,0
2025-12-03 18:40:00,263.67499999999995,151.55,2.05,38.0,25.0,66.5,24.073264705882373,24.25355882352944,0.0,0.0,0.0,6.144416743311389,1
2025-12-03 18:50:00,260.6,147.725,2.075,31.0,25.0,62.43636363636364,24.023000000000017,24.20200000000004,0.0,0.0,0.0,6.1083456565593846,1
2025-12-03 19:00:00,248.95,148.5,2.1,31.0,25.0,60.292307692307695,23.971000000000014,24.232000000000042,0.0,0.0,0.0,6.074535435643689,1
2025-12-03 19:10:00,251.45,139.2,2.05,29.5,25.0,63.375,23.948823529411783,24.451176470588265,0.0,0.0,0.0,6.0733022360966125,1
2025-12-03 19:20:00,245.8,146.6,2.0,37.0,24.09090909090909,65.0909090909091,23.89900000000001,24.711000000000038,0.0,0.0,0.0,6.085839764825229,1
2025-12-03 19:30:00,254.0,138.45,2.0,36.0,25.0,68.76923076923077,23.91555555555557,24.27777777777781,0.0,0.0,0.0,6.084812098535998,1
2025-12-03 19:40:00,250.4,130.4,2.65,34.0,25.0,64.2,23.898888888888912,24.11222222222225,0.0,0.0,0.0,6.077412901253536,1
2025-12-03 19:50:00,250.0,100.5,2.0,38.0,26.0,69.1,24.305384615384643,25.570000000000032,0.0,0.0,0.0,6.0753575686750745,1
2025-12-03 20:00:00,260.1,98.35,2.1,29.0,25.07692307692308,71.3076923076923,24.25700000000003,24.88700000000002,0.0,0.0,0.0,6.087278497630153,1
2025-12-03 20:10:00,262.85,91.15,2.05,35.0,25.0,67.0,24.01700000000002,24.192000000000043,0.0,0.0,0.0,6.074124369127997,1
2025-12-03 20:20:00,259.85,97.15,1.9,32.0,25.0,65.45454545454545,24.284444444444475,25.36555555555558,0.0,0.0,0.0,6.043294380451071,1
2025-12-03 20:30:00,272.45,93.75,2.0,26.0,25.928571428571427,70.57142857142857,24.75888888888892,26.418888888888908,0.0,0.0,0.0,6.036717316199994,1
2025-12-03 20:40:00,269.6,98.55,2.4,23.0,26.0,75.18181818181819,25.05315789473688,26.837368421052656,0.0,0.0,0.0,6.002187728881836,1
2025-12-03 20:50:00,265.65,98.8,1.95,20.0,26.0,72.0,25.12700000000003,26.590000000000035,0.0,0.0,0.0,6.0597370410787645,0
2025-12-03 21:00:00,271.85,97.45,2.0,18.0,26.90909090909091,78.36363636363636,25.314000000000025,27.08100000000004,0.0,0.0,0.0,6.024796387244916,0
2025-12-03 21:10:00,262.1,94.25,2.0,18.0,26.09090909090909,75.27272727272727,25.19307692307696,26.471538461538486,0.0,0.0,0.0,6.033634317332301,0
2025-12-03 21:20:00,264.45,97.9,2.0,19.0,26.0,84.3076923076923,25.25375000000003,26.810000000000016,0.0,0.0,0.0,6.026851719823377,0
2025-12-03 21:30:00,252.15,94.8,2.0,15.0,26.0,80.35714285714286,25.10000000000004,26.33500000000001,0.0,0.0,0.0,6.0305513184646085,0
2025-12-03 21:40:00,250.65,17.75,1.55,14.0,26.90909090909091,79.54545454545455,25.472222222222243,27.25222222222227,0.0,0.0,0.0,5.913602894750135,0
2025-12-03 21:50:00,245.25,120.25,2.0,25.0,26.07692307692308,71.84615384615384,25.230000000000025,26.797000000000036,0.0,0.0,0.0,6.039594781809839,0
2025-12-03 22:00:00,214.35,112.95,2.0,25.0,22.363636363636363,58.81818181818182,24.37500000000004,23.853000000000016,0.0,0.0,0.0,6.525680936616043,0
2025-12-03 22:10:00,202.15,115.4,2.05,24.0,21.727272727272727,53.81818181818182,23.70000000000003,22.940000000000023,0.0,0.0,0.0,6.548084061721275,1
2025-12-03 22:20:00,206.0,133.55,2.0,29.0,22.3,62.9,23.398000000000035,23.119000000000035,0.0,0.0,0.0,6.524242203811119,0
2025-12-03 22:30:00,247.3,132.85,2.0,27.0,23.90909090909091,77.63636363636364,23.51941176470592,24.44411764705885,0.0,0.0,0.0,6.0537765766012255,1
2025-12-03 22:40:00,276.2,115.65,2.05,30.0,25.272727272727277,83.0909090909091,24.058000000000025,25.513000000000023,0.0,0.0,0.0,5.990472333184604,1
2025-12-03 22:50:00,291.35,109.15,2.0,26.0,26.0,85.27272727272727,24.512222222222263,26.21222222222225,0.0,0.0,0.0,5.92563199910408,1
2025-12-03 23:00:00,293.1,120.7,2.25,30.0,26.9,87.0,24.978888888888918,26.77777777777781,0.0,0.0,0.0,5.850915251107051,0
2025-12-03 23:10:00,297.25,137.95,2.1,33.0,27.0,88.18181818181819,25.32800000000003,27.15300000000003,0.0,0.0,0.0,5.70108150613719,1
2025-12-03 23:20:00,301.25,118.6,2.1,14.0,28.0,91.0,25.65700000000002,27.453000000000035,0.0,0.0,0.0,5.639010462267645,1
2025-12-03 23:30:00,295.95,116.95,2.0,11.0,28.0,92.25,25.76714285714288,27.628571428571465,0.0,0.0,0.0,5.644354326971646,1
2025-12-03 23:40:00,288.1,140.9,2.1,17.0,28.0,93.8181818181818,25.873333333333356,27.7455555555556,0.0,0.0,0.0,5.61188007223195,1
2025-12-03 23:50:00,287.1,110.85,2.0,20.0,28.0,94.84615384615384,26.064000000000025,27.88400000000003,0.0,0.0,0.0,5.60920813987995,1
2025-12-04 00:00:00,290.0,122.65,2.0,20.0,28.0,94.91666666666669,26.07400000000002,27.95800000000004,0.0,0.0,0.0,5.61886820299872,1
2025-12-04 00:10:00,290.05,124.25,1.9,22.0,28.0,95.0,26.18333333333336,28.108888888888917,0.0,0.0,0.0,5.617429470193797,1
2025-12-04 00:20:00,291.55,114.7,2.05,21.0,28.5,95.0,26.278000000000024,28.24100000000004,0.0,0.0,0.0,5.615785204131027,1
