,FN_mean,TP_mean,difference
average_gas,265.15500000000003,275.1333333333333,-9.978333333333296
average_humidity,77.90316919191919,68.529231994857,9.37393719706219
average_ambient,29.695481561747535,25.874927779321382,3.8205537824261526
average_temperature,28.244444444444447,25.120499176749178,3.1239452676952695
average_object,27.40760158238736,25.22191777804242,2.18568380434494
y_pred,0.0,1.0,-1.0
average_loudness,1.9449999999999998,2.2645833333333334,-0.31958333333333355
average_distance,7.405322173546101,7.469590620351284,-0.06426844680518329
y_true,1.0,1.0,0.0
