timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,iso_year,iso_week,ocupada
2025-12-29 00:00:00,270.9,50.1,1.95,0.0,30.0,80.0,29.64200000000004,31.68100000000004,0.0,0.0,0.0,7.356651898088126,2026.0,1.0,0
2025-12-29 00:10:00,270.55,49.95,1.85,0.0,30.0,80.0,29.695000000000043,31.67600000000003,0.0,0.0,0.0,7.323766576832738,2026.0,1.0,0
2025-12-29 00:20:00,270.85,50.05,2.0,0.0,30.0,80.0,29.670000000000044,31.69700000000004,0.0,0.0,0.0,7.359529363697972,2026.0,1.0,0
2025-12-29 00:30:00,270.85,50.0,1.9,0.0,30.0,80.0,29.71111111111115,31.672222222222253,0.0,0.0,0.0,7.35644636483028,2026.0,1.0,0
2025-12-29 00:40:00,270.95,50.15,2.0,0.0,30.0,80.0,29.601578947368463,31.672105263157928,0.0,0.0,0.0,7.383371221608129,2026.0,1.0,0
2025-12-29 00:50:00,270.55,49.6,1.95,0.0,30.0,80.0,29.689000000000043,31.68800000000004,0.0,0.0,0.0,7.357679564377357,2026.0,1.0,0
2025-12-29 01:00:00,270.8,50.3,1.95,0.0,30.0,80.11111111111111,29.665714285714326,31.63428571428575,0.0,0.0,0.0,7.3539799657361264,2026.0,1.0,0
2025-12-29 01:10:00,270.6,49.95,2.0,0.0,30.0,80.16666666666667,29.666250000000044,31.63625000000003,0.0,0.0,0.0,7.355829765056741,2026.0,1.0,0
2025-12-29 01:20:00,270.75,49.9,1.9,0.0,30.0,80.18181818181819,29.65900000000004,31.69600000000004,0.0,0.0,0.0,7.353568899220433,2026.0,1.0,0
2025-12-29 01:30:00,270.65,50.25,1.85,0.0,30.0,80.42857142857143,29.70578947368425,31.65315789473688,0.0,0.0,0.0,7.349003897388271,2026.0,1.0,0
2025-12-29 01:40:00,270.55,50.05,1.95,0.0,30.0,80.625,29.66000000000004,31.68500000000004,0.0,0.0,0.0,7.358296164150896,2026.0,1.0,0
2025-12-29 01:50:00,270.1,50.15,1.9,0.0,30.0,80.8,29.67947368421057,31.6668421052632,0.0,0.0,0.0,7.354185498993973,2026.0,1.0,0
2025-12-29 10:00:00,284.8,61.3,1.9,0.0,30.0,81.77777777777777,29.534000000000027,31.50800000000004,0.0,0.0,0.0,7.355829765056741,2026.0,1.0,0
2025-12-29 10:10:00,285.0,62.75,2.0,1.0,30.0,82.0,29.51444444444447,31.552222222222248,0.0,0.0,0.0,7.355007632025357,2026.0,1.0,0
2025-12-29 10:20:00,284.95,65.05,1.95,0.0,30.0,81.92307692307692,29.56066666666669,31.56066666666669,0.0,0.0,0.0,7.373711158489359,2026.0,1.0,0
2025-12-29 10:30:00,285.05,66.85,2.0,0.0,30.0,82.0,29.63615384615389,31.58692307692311,0.0,0.0,0.0,7.358739683286248,2026.0,1.0,0
2025-12-29 10:40:00,284.4,67.4,1.95,0.0,30.0,81.81818181818181,29.55000000000004,31.58000000000004,0.0,0.0,0.0,7.360968096502896,2026.0,1.0,0
2025-12-29 10:50:00,284.05,72.95,1.95,0.0,30.0,81.72727272727273,29.58700000000004,31.70500000000004,0.0,0.0,0.0,7.355624231798895,2026.0,1.0,0
2025-12-29 11:00:00,283.05,65.35,2.0,0.0,30.0,81.66666666666667,29.58888888888892,31.646666666666707,0.0,0.0,0.0,7.353568899220433,2026.0,1.0,0
2025-12-29 11:10:00,283.45,83.65,2.0,0.0,28.76923076923077,81.84615384615384,29.612857142857187,31.638571428571456,0.0,0.0,0.0,7.350691433610587,2026.0,1.0,0
2025-12-29 11:20:00,282.9,67.6,1.95,0.0,30.0,81.8125,29.64400000000004,31.67600000000004,0.0,0.0,0.0,7.355418698541049,2026.0,1.0,0
2025-12-29 11:30:00,283.05,64.15,2.0,0.0,30.0,82.0,29.61000000000004,31.62222222222225,0.0,0.0,0.0,7.36076256324505,2026.0,1.0,0
2025-12-29 11:40:00,284.0,62.5,2.0,0.0,30.0,82.0,29.64300000000004,31.75100000000004,0.0,0.0,0.0,7.361173629760742,2026.0,1.0,0
2025-12-29 11:50:00,285.95,58.4,1.95,0.0,30.0,81.91666666666667,29.613000000000035,31.692000000000046,0.0,0.0,0.0,7.349869300579202,2026.0,1.0,0
2025-12-29 12:00:00,287.8,57.8,2.0,0.0,30.0,81.9090909090909,29.65300000000004,31.704000000000043,0.0,0.0,0.0,7.4454422654776735,2026.0,1.0,0
2025-12-29 12:10:00,291.95,62.2,1.9,0.0,30.0,82.0,29.59600000000004,31.68800000000004,0.0,0.0,0.0,7.360557029987204,2026.0,1.0,0
2025-12-29 12:20:00,294.0,65.4,1.95,0.0,30.0,82.0,29.62800000000004,31.793000000000017,0.0,0.0,0.0,7.356240831572434,2026.0,1.0,0
2025-12-29 12:30:00,298.35,64.2,1.95,0.0,30.0,82.0,29.62100000000004,31.72300000000003,0.0,0.0,0.0,7.355624231798895,2026.0,1.0,0
2025-12-29 12:40:00,299.8,65.0,1.95,0.0,30.0,82.0,29.65100000000004,31.759000000000047,0.0,0.0,0.0,7.361995762792127,2026.0,1.0,0
2025-12-29 12:50:00,300.55,63.7,1.95,0.0,30.0,82.0,29.70300000000004,31.77800000000003,0.0,0.0,0.0,7.367545160753973,2026.0,1.0,0
2025-12-29 13:00:00,301.35,65.6,1.95,0.0,30.0,82.0,29.634210526315822,31.7805263157895,0.0,0.0,0.0,7.355624231798895,2026.0,1.0,0
2025-12-29 13:10:00,302.0,69.85,1.95,0.0,30.0,82.0,29.62800000000004,31.72900000000003,0.0,0.0,0.0,7.355418698541049,2026.0,1.0,0
2025-12-29 13:20:00,303.4,68.15,2.0,0.0,30.0,82.07692307692308,29.67500000000004,31.70900000000004,0.0,0.0,0.0,7.355829765056741,2026.0,1.0,0
2025-12-29 13:30:00,304.65,58.8,2.0,0.0,30.0,82.0909090909091,29.582000000000036,31.750000000000043,0.0,0.0,0.0,7.3599404302136655,2026.0,1.0,0
2025-12-29 13:40:00,304.95,63.35,2.0,0.0,30.0,82.125,29.555000000000035,31.73100000000003,0.0,0.0,0.0,7.360037788072645,2026.0,1.0,0
2025-12-29 13:50:00,305.8,66.2,1.95,0.0,30.0,82.07692307692308,29.60300000000004,31.69700000000004,0.0,0.0,0.0,7.355007632025357,2026.0,1.0,0
2025-12-29 14:00:00,306.05,83.25,2.0,0.0,30.0,82.16666666666667,29.62444444444448,31.608888888888917,0.0,0.0,0.0,7.354596565509665,2026.0,1.0,1
2025-12-29 14:10:00,306.0,132.55,2.05,0.0,30.0,82.33333333333333,29.67200000000004,31.699000000000044,0.0,0.0,0.0,7.362201296049973,2026.0,1.0,1
2025-12-29 14:20:00,306.0,83.45,2.0,0.0,30.0,82.91666666666667,29.70900000000004,31.74200000000004,0.0,0.0,0.0,7.354802098767511,2026.0,1.0,0
2025-12-29 14:30:00,303.6,131.25,2.05,0.0,30.0,82.91666666666667,29.619000000000035,31.72300000000003,0.0,0.0,0.0,7.359529363697972,2026.0,1.0,1
2025-12-29 14:40:00,302.25,129.3,2.0,0.0,30.0,83.06666666666666,29.710000000000043,31.73700000000004,0.0,0.0,0.0,7.349252700805664,2026.0,1.0,0
2025-12-29 14:50:00,300.65,128.85,2.0,0.0,30.0,83.18181818181819,29.71800000000004,31.75300000000004,0.0,0.0,0.0,7.358296164150896,2026.0,1.0,1
2025-12-29 15:00:00,298.45,129.35,2.05,0.0,30.0,84.07692307692308,29.728000000000044,31.76500000000004,0.0,0.0,0.0,7.345964168680125,2026.0,1.0,1
2025-12-29 15:10:00,295.9,130.95,2.0,0.0,30.0,84.0,29.63600000000004,31.747000000000035,0.0,0.0,0.0,7.349047167547818,2026.0,1.0,1
2025-12-29 15:20:00,294.35,129.75,2.05,0.0,30.09090909090909,84.18181818181819,29.64300000000004,31.775000000000038,0.0,0.0,0.0,7.327260642216124,2026.0,1.0,0
2025-12-29 15:30:00,293.25,131.95,2.0,0.0,30.22222222222222,84.22222222222223,29.73500000000004,31.785000000000025,0.0,0.0,0.0,7.349252700805664,2026.0,1.0,0
2025-12-29 15:40:00,292.0,132.65,2.1,0.0,30.08333333333333,84.08333333333333,29.65400000000004,31.775000000000038,0.0,0.0,0.0,7.34945823406351,2026.0,1.0,1
2025-12-29 15:50:00,290.45,132.1,2.0,0.0,30.307692307692307,84.53846153846153,29.74789473684214,31.791052631578967,0.0,0.0,0.0,7.319450378417969,2026.0,1.0,0
2025-12-29 16:00:00,289.55,132.3,2.0,0.0,30.0,84.125,29.764736842105293,31.79736842105265,0.0,0.0,0.0,7.33013810782597,2026.0,1.0,1
2025-12-29 16:10:00,288.1,131.45,2.05,0.0,30.5,84.57142857142857,29.795882352941213,31.79000000000002,0.0,0.0,0.0,7.355418698541049,2026.0,1.0,0
2025-12-29 16:20:00,287.25,130.05,2.0,0.0,30.444444444444443,85.22222222222223,29.73000000000004,31.81142857142859,0.0,0.0,0.0,7.253679735907193,2026.0,1.0,0
2025-12-29 16:30:00,285.25,130.4,2.1,0.0,30.6,84.7,29.808888888888923,31.8466666666667,0.0,0.0,0.0,7.355494421320256,2026.0,1.0,1
2025-12-29 16:40:00,283.55,129.85,2.0,0.0,30.76923076923077,84.92307692307692,29.800588235294157,31.810000000000016,0.0,0.0,0.0,7.264984065088733,2026.0,1.0,0
2025-12-29 16:50:00,282.75,128.55,2.0,0.0,30.857142857142858,85.57142857142857,29.78176470588239,31.82764705882355,0.0,0.0,0.0,7.306707316431506,2026.0,1.0,0
2025-12-29 17:00:00,281.8,126.65,2.05,0.0,30.77777777777778,85.33333333333333,29.79000000000004,31.865384615384645,0.0,0.0,0.0,7.332193440404431,2026.0,1.0,0
2025-12-29 17:10:00,281.0,124.15,2.0,0.0,30.846153846153847,85.3076923076923,29.70600000000004,31.822000000000024,0.0,0.0,0.0,7.354391032251819,2026.0,1.0,0
2025-12-29 17:20:00,280.4,116.6,2.05,0.0,30.846153846153847,85.53846153846153,29.772352941176507,31.90411764705885,0.0,0.0,0.0,7.3325612367605775,2026.0,1.0,0
2025-12-29 17:30:00,279.35,107.8,2.0,0.0,30.76923076923077,85.61538461538461,29.78263157894741,31.78684210526318,0.0,0.0,0.0,7.311434581361968,2026.0,1.0,0
2025-12-29 17:40:00,278.7,101.9,2.0,0.0,30.785714285714285,85.71428571428571,29.736153846153886,31.803846153846173,0.0,0.0,0.0,7.325616376153354,2026.0,1.0,0
2025-12-29 17:50:00,278.55,96.1,2.0,0.0,31.0,86.0,29.82000000000004,31.90666666666669,0.0,0.0,0.0,7.288414856483197,2026.0,1.0,1
2025-12-29 18:00:00,278.8,91.05,2.05,0.0,31.0,85.9090909090909,29.76411764705886,31.92176470588237,0.0,0.0,0.0,7.335070906014278,2026.0,1.0,0
2025-12-29 18:10:00,278.0,86.2,2.0,0.0,30.928571428571427,85.92857142857143,29.86333333333336,31.8277777777778,0.0,0.0,0.0,7.3227389105435075,2026.0,1.0,0
2025-12-29 18:20:00,277.75,81.35,2.0,0.0,30.923076923076923,85.92307692307692,29.8088235294118,31.85352941176474,0.0,0.0,0.0,7.283687591552734,2026.0,1.0,0
2025-12-29 18:30:00,277.65,77.45,2.0,0.0,30.818181818181817,85.72727272727273,29.785555555555597,31.940000000000023,0.0,0.0,0.0,7.240731140662884,2026.0,1.0,0
2025-12-29 18:40:00,277.0,73.6,2.0,0.0,30.9,85.9,29.76000000000004,31.852000000000025,0.0,0.0,0.0,7.305474116884429,2026.0,1.0,0
2025-12-29 18:50:00,276.4,70.95,2.0,0.0,30.9,85.9,29.79400000000004,31.80866666666668,0.0,0.0,0.0,7.3112290481041216,2026.0,1.0,0
2025-12-29 19:00:00,276.15,68.15,1.95,0.0,30.94117647058824,85.94117647058823,29.831111111111145,31.830000000000037,0.0,0.0,0.0,7.344525435875202,2026.0,1.0,0
2025-12-29 19:10:00,276.45,65.6,1.95,1.0,30.923076923076923,85.92307692307692,29.82000000000004,31.85750000000003,0.0,0.0,0.0,7.180098829598262,2026.0,1.0,0
2025-12-29 19:20:00,276.2,62.6,1.85,0.0,30.83333333333333,85.83333333333333,29.875555555555582,31.87555555555559,0.0,0.0,0.0,7.305679650142275,2026.0,1.0,0
2025-12-29 19:30:00,276.0,60.35,1.95,0.0,30.785714285714285,85.78571428571429,29.887777777777803,31.86333333333336,0.0,0.0,0.0,7.291497855350889,2026.0,1.0,0
2025-12-29 19:40:00,275.95,58.1,2.0,0.0,30.875,85.875,29.8886666666667,31.868666666666694,0.0,0.0,0.0,7.307529449462891,2026.0,1.0,0
2025-12-29 19:50:00,275.45,57.05,2.0,0.0,30.88888888888889,85.88888888888889,29.80684210526319,31.840526315789504,0.0,0.0,0.0,7.271766662597656,2026.0,1.0,0
2025-12-29 20:00:00,274.95,55.7,2.0,0.0,30.727272727272727,85.81818181818181,29.82750000000004,31.867500000000035,0.0,0.0,0.0,7.305679650142275,2026.0,1.0,0
2025-12-29 20:10:00,274.6,54.35,2.0,0.0,30.866666666666667,86.06666666666666,29.842307692307728,31.886923076923114,0.0,0.0,0.0,7.309790315299199,2026.0,1.0,0
2025-12-29 20:20:00,274.45,52.85,1.95,0.0,30.916666666666668,85.91666666666667,29.860000000000028,31.876666666666708,0.0,0.0,0.0,7.26724493092504,2026.0,1.0,0
2025-12-29 20:30:00,274.8,52.6,2.0,0.0,30.923076923076923,86.15384615384616,29.753636363636403,31.82454545454549,0.0,0.0,0.0,7.277521593817349,2026.0,1.0,0
2025-12-29 20:40:00,274.4,50.8,1.95,0.0,30.75,85.75,29.76538461538465,31.8592307692308,0.0,0.0,0.0,7.307940515978583,2026.0,1.0,0
2025-12-29 20:50:00,274.25,51.1,1.95,0.0,30.727272727272727,85.81818181818181,29.783846153846188,31.81769230769233,0.0,0.0,0.0,7.206612619860419,2026.0,1.0,0
2025-12-29 21:00:00,274.4,50.4,2.0,0.0,30.818181818181817,86.0,29.780000000000044,31.835000000000026,0.0,0.0,0.0,7.331046781176448,2026.0,1.0,0
2025-12-29 21:10:00,274.1,50.3,1.9,0.0,30.857142857142858,85.85714285714286,29.80333333333336,31.82888888888892,0.0,0.0,0.0,7.310201381814891,2026.0,1.0,0
2025-12-29 21:20:00,274.0,50.35,2.0,0.0,30.8,85.8,29.76600000000004,31.81000000000002,0.0,0.0,0.0,7.306707316431506,2026.0,1.0,0
2025-12-29 21:30:00,273.6,50.15,2.0,0.0,30.727272727272727,85.81818181818181,29.81714285714289,31.80714285714287,0.0,0.0,0.0,7.263545332283809,2026.0,1.0,0
2025-12-29 21:40:00,273.0,49.95,1.95,0.0,30.846153846153847,85.84615384615384,29.750000000000043,31.86818181818185,0.0,0.0,0.0,7.351513566641972,2026.0,1.0,0
2025-12-29 21:50:00,272.25,49.85,1.95,0.0,30.727272727272727,85.72727272727273,29.761111111111145,31.816666666666688,0.0,0.0,0.0,7.28553739087335,2026.0,1.0,0
2025-12-29 22:00:00,271.8,50.3,1.85,0.0,30.77777777777778,85.88888888888889,29.752222222222255,31.805555555555568,0.0,0.0,0.0,7.287387190193965,2026.0,1.0,0
2025-12-29 22:10:00,271.45,50.15,1.95,0.0,30.714285714285715,85.71428571428571,29.7766666666667,31.823333333333363,0.0,0.0,0.0,7.288209323225351,2026.0,1.0,0
2025-12-29 22:20:00,271.2,50.15,2.0,0.0,30.818181818181817,85.9090909090909,29.767777777777813,31.86444444444448,0.0,0.0,0.0,7.286911218438953,2026.0,1.0,1
2025-12-29 22:30:00,271.45,50.3,2.0,0.0,30.666666666666668,85.73333333333333,29.780769230769263,31.80538461538462,0.0,0.0,0.0,7.351924633157664,2026.0,1.0,0
2025-12-29 22:40:00,271.65,49.8,1.95,0.0,30.5,85.58333333333333,29.768461538461573,31.82538461538464,0.0,0.0,0.0,7.337331771850586,2026.0,1.0,0
2025-12-29 22:50:00,271.85,50.05,1.9,1.0,30.666666666666668,85.75,29.734210526315827,31.797368421052653,0.0,0.0,0.0,7.331987907146585,2026.0,1.0,0
2025-12-29 23:00:00,271.95,50.2,1.9,0.0,30.625,85.75,29.72400000000004,31.77800000000003,0.0,0.0,0.0,7.30485751711089,2026.0,1.0,0
2025-12-29 23:10:00,271.8,49.95,1.9,0.0,30.6875,85.75,29.78555555555559,31.79000000000002,0.0,0.0,0.0,7.304651983853044,2026.0,1.0,0
2025-12-29 23:20:00,272.1,49.9,2.0,0.0,30.692307692307693,85.84615384615384,29.73900000000004,31.773000000000035,0.0,0.0,0.0,7.292114455124428,2026.0,1.0,0
2025-12-29 23:30:00,271.7,49.65,1.95,0.0,26.625,74.875,29.787142857142896,31.81428571428573,0.0,0.0,0.0,7.288825922998889,2026.0,1.0,0
2025-12-29 23:40:00,271.7,49.3,1.95,0.0,30.7,85.9,29.768181818181848,31.810000000000016,0.0,0.0,0.0,7.216813559973521,2026.0,1.0,0
2025-12-29 23:50:00,271.75,49.95,2.0,0.0,30.666666666666668,85.88888888888889,29.79777777777781,31.798888888888904,0.0,0.0,0.0,7.329315974794585,2026.0,1.0,0
