timestamp,average_gas,average_light,average_loudness,n_devices,average_temperature,average_humidity,average_object,average_ambient,average_visible,average_uv,average_ir,average_distance,iso_year,iso_week,ocupada
2026-01-19 13:10:00,382.45,65.45,2.0,5.0,30.0,79.5,29.2377777777778,31.545555555555573,0.0,0.0,0.0,7.365078761659819,2026.0,4.0,0
2026-01-19 13:20:00,384.75,70.0,2.0,5.0,30.0,79.07692307692308,29.242222222222253,31.582222222222256,0.0,0.0,0.0,7.387276353507207,2026.0,4.0,0
2026-01-19 13:30:00,387.1,54.15,1.9,7.0,30.0,79.22222222222223,29.247647058823556,31.590000000000035,0.0,0.0,0.0,7.375355424552128,2026.0,4.0,0
2026-01-19 13:40:00,387.05,55.55,2.05,6.0,30.0,79.36363636363636,29.20444444444447,31.60222222222225,0.0,0.0,0.0,7.530089515090638,2026.0,4.0,0
2026-01-19 13:50:00,386.6,64.4,1.95,5.0,30.0,79.0,29.269000000000016,31.693000000000048,0.0,0.0,0.0,7.356857431345973,2026.0,4.0,0
2026-01-19 14:00:00,386.05,59.25,1.9,2.0,30.0,79.0,29.275000000000027,31.73600000000004,0.0,0.0,0.0,7.57487413022133,2026.0,4.0,0
2026-01-19 14:10:00,385.0,54.85,1.95,4.0,30.0,78.91666666666667,29.281111111111137,31.83000000000003,0.0,0.0,0.0,7.355007632025357,2026.0,4.0,0
2026-01-19 14:20:00,383.3,53.15,1.9,3.0,30.0,79.0,29.32894736842107,31.657368421052663,0.0,0.0,0.0,7.513473773824757,2026.0,4.0,0
2026-01-19 14:30:00,381.7,56.3,2.0,4.0,30.0,79.0,29.2977777777778,31.54888888888892,0.0,0.0,0.0,7.397141949883823,2026.0,4.0,0
2026-01-19 14:40:00,377.25,57.55,1.95,3.0,30.0,79.0,29.267777777777805,31.58888888888892,0.0,0.0,0.0,7.362406829307819,2026.0,4.0,0
2026-01-19 14:50:00,374.9,54.95,2.0,3.0,30.0,79.0,29.23153846153849,31.60076923076925,0.0,0.0,0.0,7.363023429081358,2026.0,4.0,0
2026-01-19 15:00:00,372.95,58.35,2.0,3.0,30.0,79.0,29.21500000000003,31.618333333333368,0.0,0.0,0.0,7.36179022953428,2026.0,4.0,0
2026-01-19 15:10:00,370.7,61.15,1.95,2.0,30.0,79.0,29.286470588235325,31.55470588235297,0.0,0.0,0.0,7.381932488803206,2026.0,4.0,0
2026-01-19 15:20:00,366.9,63.65,1.95,3.0,30.0,79.0,29.283846153846177,31.522307692307724,0.0,0.0,0.0,7.347402901485049,2026.0,4.0,0
2026-01-19 15:30:00,365.05,65.95,1.95,3.0,30.0,79.33333333333333,29.200588235294152,31.572352941176508,0.0,0.0,0.0,7.360351496729358,2026.0,4.0,0
2026-01-19 15:40:00,362.7,92.6,2.0,4.0,30.0,79.33333333333333,29.242222222222253,31.602222222222245,0.0,0.0,0.0,7.362612362565665,2026.0,4.0,0
2026-01-19 15:50:00,360.1,135.15,2.05,8.0,30.0,79.91666666666667,29.232222222222248,31.57000000000004,0.0,0.0,0.0,7.359529363697972,2026.0,4.0,0
