timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-03-02 00:00:00,270.0,50.05,2.0,30.0,88.0909090909091,29.17947368421056,31.337368421052663,7.362406829307819,0
2026-03-02 00:10:00,270.0,50.1,2.0,30.0,88.0909090909091,29.176315789473712,31.315263157894755,7.355213165283203,0
2026-03-02 00:20:00,270.0,49.95,1.95,27.0,79.2,29.221000000000025,31.359000000000023,7.3539799657361264,0
2026-03-02 00:30:00,270.05,49.65,2.0,30.0,88.21428571428571,29.175000000000036,31.34200000000003,7.3599404302136655,0
2026-03-02 00:40:00,270.3,50.0,2.0,30.0,88.2,29.19400000000002,31.33900000000002,7.35644636483028,0
2026-03-02 00:50:00,270.1,49.85,1.85,30.0,88.36363636363636,29.185000000000034,31.349000000000025,7.360145963471512,0
2026-03-02 01:00:00,270.0,50.2,2.0,30.0,88.1,29.166000000000032,31.36600000000001,7.383576754865975,0
2026-03-02 01:10:00,270.0,49.9,2.0,30.0,88.45454545454545,29.211000000000027,31.35900000000002,7.360351496729358,0
2026-03-02 01:20:00,269.95,50.05,1.95,30.0,88.38461538461539,29.19100000000003,31.38400000000002,7.362201296049973,0
2026-03-02 01:30:00,270.05,49.8,1.95,30.0,88.4,29.22000000000003,31.343000000000032,7.358296164150896,0
2026-03-02 01:40:00,270.05,50.0,1.95,30.0,88.45454545454545,29.183000000000025,31.402000000000037,7.354196316533859,0
2026-03-02 01:50:00,270.5,50.15,1.9,30.0,88.8,29.193000000000037,31.37200000000002,7.35506171972479,0
2026-03-02 10:00:00,281.0,51.5,2.0,30.0,89.7,29.15222222222225,31.22888888888893,7.355213165283203,0
2026-03-02 10:10:00,281.05,51.55,2.0,30.0,89.4,29.163333333333355,31.26333333333337,7.366723027722589,0
2026-03-02 10:20:00,281.45,52.9,1.95,30.0,89.27272727272727,29.122727272727296,31.251818181818237,7.359529363697972,0
2026-03-02 10:30:00,282.0,53.55,1.85,30.0,89.2,29.13555555555558,31.30111111111113,7.368367293785358,0
2026-03-02 10:40:00,282.45,53.6,1.95,30.0,89.3,29.083846153846174,31.31615384615387,7.357474031119511,0
2026-03-02 10:50:00,283.0,53.45,1.9,30.0,89.1,29.17833333333336,31.29333333333335,7.357062964603819,0
2026-03-02 11:00:00,286.0,55.1,2.0,30.0,89.54545454545455,29.18000000000003,31.256250000000048,7.359734896955819,0
2026-03-02 11:10:00,289.35,57.05,1.95,30.0,89.21428571428571,29.145000000000024,31.277500000000032,7.358296164150896,0
2026-03-02 11:20:00,291.9,59.45,2.0,30.0,89.0,29.132222222222243,31.296666666666685,7.357268497861665,0
2026-03-02 11:30:00,293.45,60.9,1.9,30.0,89.0909090909091,29.170000000000037,31.30166666666668,7.3599404302136655,0
2026-03-02 11:40:00,295.2,61.65,2.0,30.0,89.1,29.175263157894765,31.28578947368424,7.356035298314588,0
2026-03-02 11:50:00,295.9,63.75,2.0,30.0,89.0,29.17700000000003,31.345000000000027,7.374944358036436,0
2026-03-02 12:00:00,296.0,65.4,2.0,30.0,89.0909090909091,29.156666666666684,31.32466666666669,7.357062964603819,0
2026-03-02 12:10:00,296.0,71.55,1.95,30.0,89.1,29.119411764705905,31.30647058823531,7.356035298314588,0
2026-03-02 12:20:00,300.85,75.3,2.0,30.0,89.42857142857143,29.197500000000023,31.252500000000047,7.355829765056741,0
2026-03-02 12:30:00,320.7,77.15,2.0,30.0,89.9,29.14555555555559,31.243333333333386,7.354391032251819,0
2026-03-02 12:40:00,331.95,77.6,1.95,30.0,90.0,29.19615384615388,31.185384615384653,7.358707230666588,0
2026-03-02 12:50:00,338.05,78.8,2.0,30.0,90.0,29.14555555555559,31.22111111111116,7.35911829718228,0
2026-03-02 13:00:00,342.15,79.45,1.95,27.272727272727277,81.81818181818181,29.09333333333336,31.19833333333338,7.356240831572434,0
2026-03-02 13:10:00,335.8,81.0,1.95,30.0,90.15384615384616,29.199411764705918,31.238235294117693,7.357062964603819,0
2026-03-02 13:20:00,322.8,76.95,2.0,30.0,90.3,29.22166666666669,31.188333333333365,7.355624231798895,0
2026-03-02 13:30:00,314.25,83.9,2.0,30.0,90.44444444444444,29.199090909090923,31.235454545454598,7.355624231798895,0
2026-03-02 13:40:00,306.4,92.95,2.0,30.0,90.6,29.22625000000003,31.27875000000003,7.353066484590143,0
2026-03-02 13:50:00,301.65,95.45,2.0,30.0,91.0,29.18285714285717,31.19428571428576,7.355624231798895,0
2026-03-02 14:00:00,295.7,97.25,2.0,30.0,91.0,29.145000000000028,31.321250000000028,7.36076256324505,0
2026-03-02 14:10:00,289.65,98.7,2.0,30.0,91.08333333333331,29.13888888888892,31.17777777777781,7.362201296049973,0
2026-03-02 14:30:00,284.75,97.05,2.0,30.0,91.4,0.0,0.0,7.334659839498586,0
2026-03-02 14:40:00,286.95,94.2,2.0,30.0,91.07692307692308,29.166470588235324,31.268823529411804,7.355278070522523,0
2026-03-02 14:50:00,286.1,92.95,2.0,30.0,91.0,29.150000000000027,31.21800000000004,7.344936502390895,0
2026-03-02 15:00:00,281.15,93.3,2.0,30.0,91.0,29.167777777777808,31.26777777777782,7.353157832704741,0
2026-03-02 15:10:00,274.3,93.25,2.0,30.0,91.0,29.16176470588238,31.22882352941181,7.355007632025357,0
2026-03-02 15:20:00,270.05,92.2,2.0,30.0,91.0,29.140000000000036,31.193333333333378,7.359605086477179,0
2026-03-02 15:30:00,267.6,91.6,2.0,30.0,91.0,29.195000000000014,31.221250000000044,7.358912763924434,0
2026-03-02 15:40:00,266.25,93.55,2.0,30.0,91.0,29.133529411764734,31.29000000000002,7.37309455871582,0
2026-03-02 15:50:00,268.1,95.35,2.0,30.0,91.0,29.16294117647061,31.251176470588284,7.358707230666588,0
2026-03-02 16:00:00,268.9,96.2,2.0,30.0,90.9,29.163000000000032,31.41700000000002,7.357268497861665,0
2026-03-02 16:10:00,264.05,96.3,2.0,30.0,91.0,29.14333333333336,31.29166666666669,7.352541232931203,0
2026-03-02 16:20:00,263.4,94.9,2.0,30.0,90.36363636363636,29.12888888888892,31.27777777777781,7.355007632025357,0
2026-03-02 16:30:00,263.95,96.3,2.0,30.0,90.06666666666666,29.226000000000024,31.367000000000026,7.3599404302136655,0
2026-03-02 16:40:00,261.1,89.55,2.0,30.0,90.0,29.181000000000022,31.438000000000013,7.352952299446895,0
2026-03-02 16:50:00,257.15,84.05,2.0,30.0,90.0,29.188000000000027,31.429000000000013,7.380699289256129,0
2026-03-02 17:00:00,255.0,90.45,2.0,30.0,90.0,29.223000000000035,31.46500000000002,7.386043153960129,1
2026-03-02 17:10:00,257.0,74.2,1.95,30.0,90.2,29.207000000000026,31.46100000000002,7.363283050038637,0
2026-03-02 17:20:00,257.2,74.1,2.0,30.0,90.0,29.191052631578977,31.346842105263185,7.357679564377357,0
2026-03-02 17:30:00,259.95,74.15,2.0,30.0,90.0,29.241000000000028,31.362000000000023,7.356240831572434,0
2026-03-02 17:40:00,262.0,75.7,1.95,30.0,90.0,29.230000000000025,31.50428571428575,7.355213165283203,0
2026-03-02 17:50:00,264.2,74.1,2.0,30.0,90.0,29.301000000000023,31.374000000000017,7.356035298314588,0
2026-03-02 18:00:00,266.55,77.15,1.95,30.0,90.0,29.283000000000012,31.36600000000002,7.357062964603819,0
2026-03-02 18:10:00,268.85,72.9,1.9,30.0,90.0,29.259000000000025,31.376000000000023,7.356240831572434,0
2026-03-02 18:20:00,270.9,70.5,2.0,30.0,90.0,29.29200000000002,31.35500000000002,7.345964168680125,0
2026-03-02 18:30:00,272.8,71.1,2.05,30.0,90.0,29.296000000000024,31.37200000000002,7.354596565509665,0
2026-03-02 18:40:00,274.65,70.2,2.0,30.0,90.0,29.29700000000001,31.387000000000032,7.352541232931203,0
2026-03-02 18:50:00,275.9,66.35,2.0,30.0,90.0,29.29900000000002,31.382000000000023,7.354391032251819,0
2026-03-02 19:00:00,276.65,61.7,2.0,30.0,90.0,29.31500000000003,31.36600000000002,7.351924633157664,0
2026-03-02 19:10:00,277.65,59.6,2.0,30.0,90.0,29.25200000000002,31.353000000000023,7.351308033384126,0
2026-03-02 19:20:00,278.65,56.85,2.0,30.0,90.0,29.270000000000017,31.37300000000001,7.358707230666588,0
2026-03-02 19:30:00,280.05,56.0,1.9,30.0,90.0,29.29100000000003,31.35100000000002,7.355007632025357,0
2026-03-02 19:40:00,281.1,55.95,2.0,30.0,90.0,29.27000000000002,31.34000000000003,7.355418698541049,0
2026-03-02 19:50:00,281.95,55.55,1.95,30.0,90.0,29.27100000000003,31.337000000000028,7.349869300579202,0
2026-03-02 20:00:00,282.95,54.4,1.9,30.0,90.0,29.271000000000026,31.33500000000003,7.3404147707182785,0
2026-03-02 20:10:00,284.2,52.9,1.95,30.0,90.0,29.272000000000027,31.35400000000002,7.380699289256129,0
2026-03-02 20:20:00,285.3,50.9,1.95,30.0,90.0,29.230000000000025,31.357000000000017,7.355624231798895,0
2026-03-02 20:30:00,285.85,50.0,1.9,30.0,90.0,29.248947368421085,31.33631578947372,7.354185498993973,0
2026-03-02 20:40:00,286.05,49.75,1.85,30.0,90.0,29.229000000000024,31.365000000000016,7.356651898088126,0
2026-03-02 20:50:00,286.85,50.1,1.95,30.0,90.07692307692308,29.25400000000003,31.36700000000002,7.3539799657361264,0
2026-03-02 21:00:00,287.6,50.15,2.0,30.0,90.0,29.218000000000032,31.371000000000016,7.358912763924434,0
2026-03-02 21:10:00,288.0,49.45,1.95,30.0,90.0,29.228000000000037,31.36400000000001,7.357008876904385,0
2026-03-02 21:20:00,288.3,49.95,1.95,30.0,90.0,29.232000000000028,31.348000000000024,7.356240831572434,0
2026-03-02 21:30:00,289.35,50.0,1.9,30.0,90.1,29.158000000000023,31.385000000000023,7.360145963471512,0
2026-03-02 21:40:00,289.7,49.7,1.9,30.0,90.07692307692308,29.14900000000003,31.34400000000003,7.356035298314588,0
2026-03-02 21:50:00,290.05,50.25,2.0,30.0,90.1,29.194000000000027,31.33500000000003,7.347402901485048,0
2026-03-02 22:00:00,290.65,49.65,2.0,30.0,90.25,29.17300000000003,31.35700000000002,7.353363365962587,0
2026-03-02 22:10:00,291.45,49.75,2.0,30.0,90.11111111111111,29.153000000000027,31.367000000000026,7.3521301664155105,0
2026-03-02 22:20:00,292.1,49.95,2.0,30.0,90.36363636363636,29.118000000000027,31.37800000000002,7.395497683821053,0
2026-03-02 22:30:00,292.5,50.2,1.95,30.0,90.3076923076923,29.131000000000025,31.360000000000014,7.355829765056741,0
2026-03-02 22:40:00,292.65,50.05,2.0,30.0,90.71428571428572,29.155000000000037,31.333000000000037,7.372683492200128,0
2026-03-02 22:50:00,292.95,49.95,1.95,30.0,90.7,29.04333333333336,31.310000000000016,7.359529363697973,0
2026-03-02 23:00:00,292.95,49.75,2.0,30.0,90.64285714285714,29.10500000000003,31.32500000000003,7.344730969133048,0
2026-03-02 23:10:00,293.0,49.95,2.05,30.0,90.7,29.08400000000002,31.30800000000002,7.35911829718228,0
2026-03-02 23:20:00,293.05,49.75,2.0,30.0,91.0,29.117500000000025,31.252500000000047,7.360351496729358,0
2026-03-02 23:30:00,293.4,49.6,1.95,30.0,90.9090909090909,29.13555555555558,31.26444444444449,7.356035298314588,0
2026-03-02 23:40:00,293.2,50.5,1.9,30.0,91.0,29.09000000000003,31.226666666666716,7.353568899220433,0
2026-03-02 23:50:00,294.1,49.95,2.0,30.0,91.0,29.060000000000016,31.237500000000047,7.351816457758798,0
2026-03-03 00:00:00,294.6,49.85,1.95,30.0,91.0,29.093333333333355,31.21444444444449,7.358912763924434,0
2026-03-03 00:10:00,295.0,49.9,1.95,30.0,91.0,29.07909090909093,31.23727272727277,7.36343449559705,0
2026-03-03 00:20:00,296.1,50.15,2.0,30.0,91.0,29.04230769230771,31.245384615384665,7.355624231798895,0
2026-03-03 00:30:00,296.05,49.85,2.0,30.0,91.0,29.07470588235296,31.225294117647103,7.358296164150896,0
2026-03-03 00:40:00,296.95,50.1,1.95,30.0,91.0,29.015000000000025,31.25000000000005,7.356035298314588,0
2026-03-03 00:50:00,297.3,49.5,2.0,30.0,91.0,29.03800000000002,31.198000000000047,7.358912763924434,0
2026-03-03 01:00:00,298.1,49.85,1.95,30.0,91.1,29.00866666666669,31.16866666666669,7.37206689242659,0
2026-03-03 01:10:00,298.45,50.25,2.0,26.666666666666668,80.88888888888889,29.04333333333336,31.20444444444449,7.357474031119511,0
2026-03-03 01:20:00,298.65,49.7,1.95,30.0,91.63636363636364,29.010000000000023,31.218421052631623,7.349047167547818,0
2026-03-03 01:30:00,300.25,50.45,1.95,30.0,91.9090909090909,28.9914285714286,31.167142857142885,7.367545160753973,0
2026-03-03 01:40:00,300.15,49.85,1.95,30.0,92.0,28.97000000000003,31.135000000000044,7.359323830440126,0
2026-03-03 01:50:00,300.45,49.35,1.85,30.0,92.0,29.007500000000025,31.19625000000004,7.379466089709052,0
2026-03-03 10:00:00,286.0,52.05,1.95,29.83333333333333,92.83333333333331,28.91400000000003,31.01700000000002,7.362201296049973,0
2026-03-03 10:10:00,285.85,52.25,2.0,30.0,93.0,28.88300000000003,31.043000000000024,7.363228962339204,0
2026-03-03 10:20:00,285.1,53.65,2.0,30.0,93.0,28.89736842105266,31.015263157894758,7.381932488803206,0
2026-03-03 10:30:00,284.95,56.0,1.95,30.0,93.0,28.840000000000035,31.121000000000038,7.367134094238281,0
2026-03-03 10:40:00,284.55,57.45,2.0,30.0,93.0,28.804000000000038,31.07500000000004,7.348019501258587,0
2026-03-03 10:50:00,284.3,59.3,2.0,30.0,92.92307692307692,28.827000000000037,31.082000000000036,7.3578850976352035,0
2026-03-03 11:00:00,283.45,58.9,1.95,30.0,92.76923076923076,28.822000000000035,31.08500000000004,7.345964168680125,0
2026-03-03 11:10:00,283.45,60.9,1.95,30.0,92.78571428571428,28.866000000000035,31.051000000000023,7.367339627496127,0
2026-03-03 11:20:00,283.25,63.25,2.0,30.0,92.53846153846152,28.865000000000038,31.07500000000004,7.360351496729358,0
2026-03-03 11:30:00,283.65,67.8,1.95,30.0,92.7,28.82100000000004,31.051000000000027,7.358296164150896,0
2026-03-03 11:40:00,284.05,68.4,2.0,30.0,92.66666666666669,28.87300000000003,31.051000000000023,7.35911829718228,0
2026-03-03 11:50:00,282.75,67.95,2.0,30.0,92.41666666666669,28.87727272727276,30.970000000000027,7.361379163018588,0
2026-03-03 12:00:00,279.15,70.05,2.0,30.0,92.54545454545456,28.89941176470591,30.972352941176503,7.360557029987204,0
2026-03-03 12:10:00,274.8,76.1,2.0,29.8,92.8,28.839411764705915,30.882941176470613,7.396114283594592,0
2026-03-03 12:20:00,273.05,122.75,2.1,29.83333333333333,92.83333333333331,28.76250000000003,30.892500000000027,7.35657617530892,0
2026-03-03 12:30:00,279.5,94.3,2.0,29.90909090909091,92.9090909090909,28.87000000000004,30.92230769230771,7.35911829718228,1
2026-03-03 12:40:00,287.85,73.05,2.0,29.83333333333333,93.0,28.852000000000032,30.880000000000024,7.360351496729358,0
2026-03-03 12:50:00,296.0,72.1,2.0,30.0,93.0,28.87833333333337,30.946666666666697,7.357008876904385,0
2026-03-03 13:00:00,293.45,67.7,1.95,29.9,93.0,28.78294117647063,30.86882352941178,7.360145963471512,0
2026-03-03 13:10:00,293.75,71.8,1.9,30.0,92.8181818181818,28.802500000000038,31.00250000000002,7.361173629760742,0
2026-03-03 13:20:00,291.15,79.05,1.95,30.0,92.42857142857144,28.774444444444484,30.93555555555558,7.3578850976352035,0
2026-03-03 13:30:00,290.05,77.05,2.05,30.0,92.06666666666666,28.800909090909126,30.984545454545472,7.36179022953428,0
2026-03-03 13:40:00,286.95,75.2,2.0,30.0,92.33333333333331,28.84444444444448,30.974444444444472,7.381521422287514,0
