timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2026-02-23 00:00:00,276.95,50.05,1.95,30.0,91.0,29.206000000000028,31.320000000000014,7.354802098767511,0
2026-02-23 00:10:00,277.45,49.7,2.0,30.0,91.0,29.224117647058847,31.325294117647083,7.355213165283203,0
2026-02-23 00:20:00,277.6,50.0,1.95,30.0,91.0,29.24733333333335,31.311333333333344,7.358296164150896,0
2026-02-23 00:30:00,278.0,50.05,1.95,30.0,91.0,29.23352941176473,31.285294117647084,7.352249159354264,0
2026-02-23 00:40:00,278.25,49.9,1.8,30.0,91.0,29.277500000000025,31.30500000000001,7.354196316533859,0
2026-02-23 00:50:00,278.2,50.0,1.95,30.0,91.0,29.263000000000027,31.331000000000024,7.352952299446895,0
2026-02-23 01:00:00,278.55,50.1,1.95,30.0,91.0,29.232000000000028,31.38100000000002,7.357474031119511,0
2026-02-23 01:10:00,279.05,49.85,2.0,30.0,91.0,29.272000000000023,31.342000000000027,7.358501697408742,0
2026-02-23 01:20:00,279.75,49.95,2.0,30.0,91.0,29.24800000000003,31.411000000000023,7.334248772982893,0
2026-02-23 01:30:00,279.45,49.65,1.9,30.0,91.0,29.273000000000025,31.42500000000001,7.360254138870378,0
2026-02-23 01:40:00,280.2,50.15,1.85,30.0,91.0,29.25000000000003,31.330000000000037,7.35911829718228,0
2026-02-23 01:50:00,280.75,49.7,1.95,30.0,91.0,29.245000000000022,31.429000000000013,7.356035298314588,0
2026-02-23 10:00:00,301.55,51.3,1.95,30.0,91.9,29.312000000000012,31.359000000000016,7.355007632025357,0
2026-02-23 10:10:00,302.35,51.85,1.95,30.0,91.86666666666666,29.301000000000023,31.379000000000023,7.354185498993973,0
2026-02-23 10:20:00,302.95,52.85,2.0,30.0,91.8181818181818,29.348000000000027,31.426000000000013,7.348841634289972,0
2026-02-23 10:30:00,302.95,53.4,1.9,30.0,91.6923076923077,29.34800000000002,31.43100000000001,7.354185498993973,0
2026-02-23 10:40:00,303.75,54.1,1.95,30.0,91.78571428571428,29.32700000000002,31.435000000000016,7.397758549657361,0
2026-02-23 10:50:00,304.3,55.25,2.0,30.0,91.625,29.33315789473687,31.5026315789474,7.356651898088126,0
2026-02-23 11:00:00,304.75,55.95,2.0,30.0,91.8,29.327647058823555,31.46058823529414,7.361379163018588,0
2026-02-23 11:10:00,304.5,56.25,2.0,30.0,91.85714285714286,29.318000000000023,31.43400000000001,7.342946075051753,0
2026-02-23 11:20:00,304.9,55.25,2.0,30.0,91.5,29.353076923076948,31.510000000000044,7.346375235195818,0
2026-02-23 11:30:00,320.0,56.1,1.9,30.0,91.9090909090909,29.32000000000002,31.43000000000001,7.355213165283203,0
2026-02-23 11:40:00,318.95,54.7,1.95,30.0,91.77777777777776,29.352105263157917,31.48473684210528,7.350691433610588,0
2026-02-23 11:50:00,327.7,54.05,1.9,30.0,91.73333333333332,29.284000000000027,31.40300000000003,7.352335699673357,0
2026-02-23 12:00:00,342.25,53.85,1.9,30.0,91.72727272727272,29.282631578947388,31.337368421052656,7.357062964603819,0
2026-02-23 12:10:00,343.2,54.5,2.0,30.0,91.54545454545456,29.24733333333336,31.46866666666669,7.36775069401182,0
2026-02-23 12:20:00,347.25,53.0,1.95,30.0,91.5,29.311000000000025,31.469000000000023,7.3284938417632,0
2026-02-23 12:30:00,349.15,52.6,2.0,30.0,91.75,29.341000000000022,31.42500000000002,7.376588624099205,0
2026-02-23 12:40:00,350.05,52.95,2.0,30.0,91.53846153846152,29.342000000000027,31.417000000000023,7.356035298314588,0
2026-02-23 12:50:00,349.85,56.25,1.9,30.0,91.75,29.311000000000018,31.41500000000002,7.354185498993973,0
2026-02-23 13:00:00,348.65,58.05,2.0,30.0,91.63636363636364,29.25600000000003,31.424000000000014,7.384604421155206,0
2026-02-23 13:10:00,346.8,64.9,2.0,30.0,91.76923076923076,29.270000000000024,31.406000000000027,7.339181571171202,0
2026-02-23 13:20:00,346.85,71.85,2.0,30.0,91.8,29.26300000000002,31.366000000000017,7.394470017531822,0
2026-02-23 13:30:00,346.0,72.2,1.95,30.0,91.83333333333331,29.33800000000001,31.38000000000002,7.355213165283203,0
2026-02-23 13:40:00,344.45,76.0,2.0,30.0,91.91666666666669,29.278888888888915,31.34111111111114,7.358956034083981,0
2026-02-23 13:50:00,343.1,88.85,2.0,30.0,92.0,29.30600000000003,31.417000000000023,7.347608434742895,0
2026-02-23 14:10:00,343.25,70.6,2.0,30.0,92.0,29.300000000000026,31.47111111111113,7.366311961206897,0
2026-02-23 14:20:00,338.55,63.25,2.0,30.0,92.0,29.346000000000032,31.47800000000002,7.34843056777428,0
2026-02-23 14:30:00,334.75,62.3,1.95,30.0,92.0,29.416315789473718,31.47315789473686,7.365078761659819,0
2026-02-23 14:40:00,330.0,76.55,2.0,30.0,92.36363636363636,29.33500000000003,31.401000000000028,7.362201296049973,0
2026-02-23 14:50:00,326.95,84.8,2.0,30.0,92.6,29.339000000000027,31.37700000000002,7.358501697408742,0
2026-02-23 15:00:00,326.9,147.05,2.2,30.0,92.5,29.362000000000027,31.41900000000002,7.359529363697972,0
2026-02-23 15:10:00,327.25,152.35,2.0,30.0,92.0,29.288888888888916,31.56444444444448,7.354802098767511,0
2026-02-23 15:20:00,328.1,146.0,2.0,30.0,91.875,29.324444444444467,31.62777777777781,7.3365096388192015,0
