split,random_state,samples_total,train_samples,test_samples,n_features,train_time_sec,predict_time_sec,peak_memory_MB,model_size_MB,accuracy,precision_occupied,recall_occupied,f1_occupied,precision_absence,recall_absence,f1_absence,threshold,support_absence,support_occupied
80/20,42,4346,3476,870,8,8.767784858995583,0.3102765859803185,1.7239446640014648,3.5954160690307617,0.9850574712643678,0.8653846153846154,0.8823529411764706,0.8737864077669902,0.9926650366748166,0.9914529914529915,0.9920586438607208,0.35,819,51
